Date,Visits,Orders,va_closer_id,Marketing Channel,Units,BasePrice,Revenue,DiscountTotal
2020-09-16,190,4,4,Email,13,625,1637.31,607.4
2020-09-16,902,51,5,Affiliate,188,7409,25378.41,3848.8
2020-09-16,22287,83,6,Direct,312,15061,43573.19,15540.35
2020-09-16,1518,50,7,Session Refresh,184,8314,21871.77,10741.15
2020-09-16,2645,4,9,Referring Domain,16,786,2722.71,644.6
2020-09-17,12283,31,1,Paid Search,115,4439,15166.15,2267
2020-09-17,452,7,17,Email Commerce,30,1326,3620.25,2243
2020-09-17,32474,152,2,Organic Search,526,24200,70910.39,20016.05
2020-09-17,3742,7,3,Display,26,1255,4433.04,611.8
2020-09-17,177,1,4,Email,4,244,1037,0
2020-09-17,874,38,5,Affiliate,142,6039,21234.53,3081.35
2020-09-17,18647,61,6,Direct,232,10313,30877.06,11572.1
2020-09-17,1455,70,7,Session Refresh,263,10311,27084.01,14320.75
2020-09-17,2317,6,9,Referring Domain,24,1073,3778.92,767.4
2020-09-18,14235,36,1,Paid Search,134,5393,18466.58,3098
2020-09-18,2,0,16,Paid Social,0,0,0,0
2020-09-18,460,9,17,Email Commerce,34,1579,4319.77,1926
2020-09-18,32064,146,2,Organic Search,523,23790,74766.88,17417.1
2020-09-18,3553,4,3,Display,16,577,1711.99,721.8
2020-09-18,159,2,4,Email,8,325,826.79,535
2020-09-18,829,42,5,Affiliate,137,6363,18850.33,3038.75
2020-09-18,15324,61,6,Direct,205,10039,27840.61,9172.8
2020-09-18,1317,48,7,Session Refresh,170,8180,20531.92,10021.25
2020-09-18,1745,4,9,Referring Domain,18,807,4246.4,578.88
2020-09-19,14096,30,1,Paid Search,114,4580,14845.92,2979.9
2020-09-19,1,0,16,Paid Social,0,0,0,0
2020-09-19,314,7,17,Email Commerce,28,1077,3033.4,1474
2020-09-19,29415,107,2,Organic Search,377,17700,54892.46,12075.8
2020-09-19,3122,1,3,Display,4,159,703.94,0
2020-09-19,141,1,4,Email,4,195,535.87,273
2020-09-19,682,32,5,Affiliate,108,4923,15872.41,1251.7
2020-09-19,31527,39,6,Direct,137,5938,16890.91,5692.75
2020-09-19,1154,37,7,Session Refresh,136,5780,14712.17,8301.25
2020-09-19,2403,3,9,Referring Domain,10,597,1629.52,434
2020-09-20,13081,32,1,Paid Search,123,5177,17627.25,2732
2020-09-20,3,0,16,Paid Social,0,0,0,0
2020-09-20,106,5,17,Email Commerce,19,655,1816.84,867.9
2020-09-20,26044,85,2,Organic Search,299,13234,41848.31,8011.1
2020-09-20,2452,2,3,Display,8,396,1699.5,0
2020-09-20,126,4,4,Email,16,676,2411.5,471.4
2020-09-20,646,34,5,Affiliate,133,5466,19048.81,3112.2
2020-09-20,15621,42,6,Direct,162,6633,20645.71,6741.4
2020-09-20,1079,38,7,Session Refresh,148,6377,16877.43,8758.85
2020-09-20,2142,3,9,Referring Domain,12,391,1493.52,178.2
2020-09-21,15133,48,1,Paid Search,169,7456,23539.9,4548
2020-09-21,2,0,16,Paid Social,0,0,0,0
2020-09-21,743,8,17,Email Commerce,26,1333,3106.33,1329.6
2020-09-21,36431,190,2,Organic Search,702,31404,97021.44,26555.75
2020-09-21,3749,10,3,Display,36,1685,5159.95,1264.6
2020-09-21,1491,21,4,Email,84,3547,12506.29,2020.6
2020-09-21,1055,57,5,Affiliate,205,8679,28673.13,4242.5
2020-09-21,18241,104,6,Direct,403,18770,55584.01,18569.7
2020-09-21,1469,77,7,Session Refresh,305,12541,32692.37,19972.7
2020-09-21,2121,8,9,Referring Domain,32,1333,4373.12,1266.6
2020-09-22,14254,45,1,Paid Search,164,7636,24734.2,4896.65
2020-09-22,3,0,16,Paid Social,0,0,0,0
2020-09-22,606,9,17,Email Commerce,36,1644,4168.48,2722.4
2020-09-22,34831,153,2,Organic Search,580,26548,83256.16,21264.55
2020-09-22,3287,6,3,Display,22,931,2666.89,913.4
2020-09-22,432,11,4,Email,41,1633,4530.79,2091
2020-09-22,934,40,5,Affiliate,146,6766,23124.67,3075.9
2020-09-22,15867,97,6,Direct,370,16050,46804.31,18385.1
2020-09-22,2606,55,7,Session Refresh,203,9826,26267.14,11460
2020-09-22,2084,5,9,Referring Domain,20,604,2244.35,317.8
2020-09-23,12650,23,1,Paid Search,89,4306,13685.84,3777.4
2020-09-23,1,0,16,Paid Social,0,0,0,0
2020-09-23,566,8,17,Email Commerce,28,1312,3557.39,1463.7
2020-09-23,33364,157,2,Organic Search,584,27310,84508.46,24453.4
2020-09-23,3313,5,3,Display,18,765,2133.9,820.9
2020-09-23,267,6,4,Email,22,1022,3016.77,1012.5
2020-09-23,839,44,5,Affiliate,142,6354,18962.76,2777
2020-09-23,15294,60,6,Direct,215,10528,29185.15,11319.3
2020-09-23,1678,68,7,Session Refresh,250,11441,29372.81,16013.8
2020-09-23,2137,8,9,Referring Domain,31,1493,4967.94,1334.2
2020-09-24,12152,35,1,Paid Search,131,5434,16671.42,5378.8
2020-09-24,530,15,17,Email Commerce,56,2626,6687.63,3244.7
2020-09-24,32483,139,2,Organic Search,497,24103,71520.64,20487.25
2020-09-24,3294,5,3,Display,20,787,2556.8,739.4
2020-09-24,246,8,4,Email,34,1568,5716.6,1522.45
2020-09-24,804,21,5,Affiliate,81,3082,11563.12,1071.8
2020-09-24,15188,82,6,Direct,306,14885,42010.5,17046.4
2020-09-24,1343,70,7,Session Refresh,275,12423,33671.5,18076.3
2020-09-24,1688,10,9,Referring Domain,36,1695,4207.19,2532.6
2020-09-25,11710,46,1,Paid Search,175,8535,25726.18,6682.25
2020-09-25,1,0,16,Paid Social,0,0,0,0
2020-09-25,524,7,17,Email Commerce,22,1359,3019.36,1726.4
2020-09-25,30781,151,2,Organic Search,574,26006,79598.09,25909.55
2020-09-25,5720,5,3,Display,20,868,3152.91,536.4
2020-09-25,197,5,4,Email,16,806,1962.78,999.2
2020-09-25,794,33,5,Affiliate,118,4959,17606.19,1790.9
2020-09-25,14782,89,6,Direct,331,15022,39847.77,18021.6
2020-09-25,1248,69,7,Session Refresh,263,11588,30436.55,16826.3
2020-09-25,1787,3,9,Referring Domain,9,510,1598.4,324
2020-09-26,11078,31,1,Paid Search,113,5159,15599.82,4170.4
2020-09-26,343,5,17,Email Commerce,16,822,1758.17,1067.3
2020-09-26,27349,114,2,Organic Search,411,19066,55779.1,16969.9
2020-09-26,4377,3,3,Display,12,437,1915.89,0
2020-09-26,187,6,4,Email,22,946,2603.99,1095.5
2020-09-26,718,37,5,Affiliate,137,6088,21738.47,2564.7
2020-09-26,14211,57,6,Direct,205,10371,28033.28,11329.4
2020-09-26,1054,36,7,Session Refresh,144,6459,16662.03,10491.7
2020-09-26,2010,4,9,Referring Domain,13,646,2185.75,142
2020-09-27,10684,27,1,Paid Search,103,4969,15676.97,4920.8
2020-09-27,1,0,16,Paid Social,0,0,0,0
2020-09-27,104,1,17,Email Commerce,4,145,395.85,203
2020-09-27,26056,100,2,Organic Search,378,17090,54393.98,14200.5
2020-09-27,4632,3,3,Display,12,469,1467.64,530.4
2020-09-27,152,2,4,Email,8,312,751.78,561.6
2020-09-27,688,27,5,Affiliate,100,4481,14052.37,3470.3
2020-09-27,14092,61,6,Direct,228,9728,27589.3,10941.55
2020-09-27,1046,42,7,Session Refresh,164,7326,18692.15,11721
2020-09-27,1831,2,9,Referring Domain,6,265,758.04,155
2020-09-28,12112,72,1,Paid Search,261,11351,35022.08,9513.9
2020-09-28,2,0,16,Paid Social,0,0,0,0
2020-09-28,731,13,17,Email Commerce,50,2380,6145.35,3187.2
2020-09-28,35395,199,2,Organic Search,725,35622,101332.94,36954.5
2020-09-28,3780,6,3,Display,24,1133,3065.57,1679.4
2020-09-28,273,7,4,Email,26,1035,2968.28,1157
2020-09-28,991,56,5,Affiliate,195,8598,28966.88,2781.7
2020-09-28,16035,118,6,Direct,449,20389,56751.62,24767.65
2020-09-28,1318,84,7,Session Refresh,319,14438,35644.05,22264.8
2020-09-28,2071,10,9,Referring Domain,43,2186,8406.01,1308.8
2020-09-29,13053,78,1,Paid Search,307,12867,42157.95,11631.3
2020-09-29,2,0,16,Paid Social,0,0,0,0
2020-09-29,699,18,17,Email Commerce,69,3769,8063.18,5578.85
2020-09-29,33429,223,2,Organic Search,830,39938,116917.06,41747.6
2020-09-29,2746,5,3,Display,18,855,2750.19,662.4
2020-09-29,318,17,4,Email,68,3326,10224.18,3864.4
2020-09-29,944,54,5,Affiliate,198,9373,31048.09,5569.2
2020-09-29,15063,139,6,Direct,550,25383,68753.3,34842.1
2020-09-29,1365,88,7,Session Refresh,327,15378,37867.92,22751.85
2020-09-29,2049,9,9,Referring Domain,34,1505,5013.56,1144.9
2020-09-30,12146,87,1,Paid Search,342,15055,44035.55,18376.25
2020-09-30,3,0,16,Paid Social,0,0,0,0
2020-09-30,749,24,17,Email Commerce,90,4189,10846.8,6008.75
2020-09-30,32379,295,2,Organic Search,1116,53619,154765.5,61372.85
2020-09-30,2624,13,3,Display,52,2393,7827.26,2336.4
2020-09-30,254,17,4,Email,68,3483,10715.31,3278.6
2020-09-30,886,52,5,Affiliate,194,8884,26205.89,8468.1
2020-09-30,15334,146,6,Direct,566,27351,71492.82,38612.05
2020-09-30,1408,131,7,Session Refresh,493,22702,55489.88,34276
2020-09-30,2023,9,9,Referring Domain,34,1506,4665.29,1463.5
2020-10-01,13179,31,1,Paid Search,100,4419,13294.88,2473.4
2020-10-01,1,0,16,Paid Social,0,0,0,0
2020-10-01,615,8,17,Email Commerce,32,1402,3714.97,2186.8
2020-10-01,33180,106,2,Organic Search,390,17644,53975.7,14658.05
2020-10-01,3099,5,3,Display,20,823,2744.99,783
2020-10-01,1355,16,4,Email,59,2581,7537.21,1737.9
2020-10-01,833,30,5,Affiliate,107,4772,16529.91,1537.4
2020-10-01,15829,56,6,Direct,207,8823,25047.38,9770.1
2020-10-01,1406,34,7,Session Refresh,111,6166,14067.67,6702.5
2020-10-01,2167,2,9,Referring Domain,8,436,1813.72,0
2020-10-02,14047,31,1,Paid Search,110,5203,16688.78,2425
2020-10-02,1,0,16,Paid Social,0,0,0,0
2020-10-02,449,5,17,Email Commerce,17,931,2015.67,1079.25
2020-10-02,31973,113,2,Organic Search,428,17692,58496.93,12804.4
2020-10-02,3091,2,3,Display,8,294,1257.96,0
2020-10-02,442,9,4,Email,36,1407,4382.72,1628.8
2020-10-02,848,33,5,Affiliate,125,4954,17860.68,2451.4
2020-10-02,15179,63,6,Direct,242,10078,31619.45,9453.6
2020-10-02,1331,27,7,Session Refresh,105,4769,13191.11,5817.7
2020-10-02,2056,5,9,Referring Domain,17,594,2261.47,14.25
2020-10-03,14608,30,1,Paid Search,112,4794,18828.57,737.8
2020-10-03,2,0,16,Paid Social,0,0,0,0
2020-10-03,298,6,17,Email Commerce,21,1096,2658.68,1319.15
2020-10-03,29393,86,2,Organic Search,314,13399,45779.11,5917.6
2020-10-03,2942,3,3,Display,12,463,1499.21,455.6
2020-10-03,266,5,4,Email,18,741,2270.23,563.9
2020-10-03,695,23,5,Affiliate,83,3444,12404.78,1243.9
2020-10-03,13780,40,6,Direct,150,6889,21130.48,6223
2020-10-03,1229,34,7,Session Refresh,125,5884,15399.11,7576.7
2020-10-03,1869,7,9,Referring Domain,25,996,3264.53,651
2020-10-04,14334,27,1,Paid Search,99,4206,15999.83,918.8
2020-10-04,3,0,16,Paid Social,0,0,0,0
2020-10-04,97,0,17,Email Commerce,0,0,0,0
2020-10-04,27889,76,2,Organic Search,279,11606,41017.85,5394.6
2020-10-04,3185,4,3,Display,16,651,1674.36,1043
2020-10-04,227,3,4,Email,12,470,1478.16,525.6
2020-10-04,640,21,5,Affiliate,74,3509,11061.94,1692.3
2020-10-04,13715,29,6,Direct,111,4930,15682.36,4161.9
2020-10-04,1171,18,7,Session Refresh,67,2811,8160.04,3033
2020-10-04,1721,5,9,Referring Domain,17,907,3514.53,0
2020-10-05,17628,64,1,Paid Search,229,9929,31287.92,6586.4
2020-10-05,2,0,16,Paid Social,0,0,0,0
2020-10-05,854,4,17,Email Commerce,16,666,2042.68,767.2
2020-10-05,38239,187,2,Organic Search,689,32253,102442.49,22899
2020-10-05,3272,3,3,Display,12,577,2095.25,327.6
2020-10-05,300,11,4,Email,38,1898,5258.79,1568
2020-10-05,1357,79,5,Affiliate,292,11888,36716.99,9381.5
2020-10-05,16448,94,6,Direct,341,15423,42887.49,16299.3
2020-10-05,30641,431,7,Session Refresh,1648,72484,206237.86,81534.35
2020-10-05,2329,2,9,Referring Domain,8,243,1044.4,0
2020-10-06,16813,39,1,Paid Search,142,6961,22159.17,3836.7
2020-10-06,1,0,16,Paid Social,0,0,0,0
2020-10-06,637,6,17,Email Commerce,22,1134,2897.49,1476.1
2020-10-06,34551,156,2,Organic Search,586,25745,80235.67,21411.55
2020-10-06,3047,5,3,Display,20,764,2297.87,951.6
2020-10-06,246,4,4,Email,17,744,2102.59,1260.9
2020-10-06,1007,34,5,Affiliate,124,4930,15981.6,2539.4
2020-10-06,15520,65,6,Direct,239,10531,31012.32,10734.7
2020-10-06,6797,183,7,Session Refresh,702,30030,86938.57,34280.4
2020-10-06,2523,5,9,Referring Domain,18,856,2443.35,888.2
2020-10-07,15446,45,1,Paid Search,160,6941,23861.55,2908.55
2020-10-07,3,0,16,Paid Social,0,0,0,0
2020-10-07,581,12,17,Email Commerce,45,1735,5073.64,1985
2020-10-07,32246,121,2,Organic Search,443,20627,65397.71,14737.7
2020-10-07,2679,7,3,Display,28,1095,4102.16,566.4
2020-10-07,229,4,4,Email,16,774,2251.05,985.6
2020-10-07,950,50,5,Affiliate,183,7812,25231.02,5383.4
2020-10-07,14530,58,6,Direct,210,9351,26764.81,8567.3
2020-10-07,2978,121,7,Session Refresh,455,19206,54140.86,22108.55
2020-10-07,2738,8,9,Referring Domain,30,1172,3536.94,1227.5
2020-10-08,16166,37,1,Paid Search,132,5709,19250.95,2709.6
2020-10-08,1,0,16,Paid Social,0,0,0,0
2020-10-08,592,5,17,Email Commerce,20,942,2918.58,1031.6
2020-10-08,32068,146,2,Organic Search,520,22768,72916.75,15318.7
2020-10-08,2896,5,3,Display,18,938,2856.09,797.4
2020-10-08,279,2,4,Email,8,282,857.93,318.6
2020-10-08,827,50,5,Affiliate,177,7046,23730.45,3608.7
2020-10-08,15053,73,6,Direct,282,11306,34345.02,12104.05
2020-10-08,2251,95,7,Session Refresh,355,15741,43732.49,18400.2
2020-10-08,2496,11,9,Referring Domain,38,1501,5016.13,823.05
2020-10-09,15821,31,1,Paid Search,120,4945,15490.61,4749.4
2020-10-09,178,0,16,Paid Social,0,0,0,0
2020-10-09,524,10,17,Email Commerce,37,1698,4230.82,2370
2020-10-09,31563,112,2,Organic Search,404,18258,59806.85,10707.6
2020-10-09,3010,10,3,Display,38,1666,5662.3,1252
2020-10-09,253,5,4,Email,17,709,1775.82,877.1
2020-10-09,787,42,5,Affiliate,162,6767,22924.29,4442.9
2020-10-09,14962,55,6,Direct,212,9133,26763.13,10764.1
2020-10-09,1981,102,7,Session Refresh,392,16885,49458.86,19438.35
2020-10-09,2409,3,9,Referring Domain,9,519,1443.53,236.6
2020-10-10,15658,37,1,Paid Search,145,6550,20895.47,4751.65
2020-10-10,579,0,16,Paid Social,0,0,0,0
2020-10-10,331,6,17,Email Commerce,24,1129,3373.12,1358.2
2020-10-10,28463,86,2,Organic Search,297,13144,39383.55,8575.6
2020-10-10,2651,5,3,Display,20,966,3279.54,758.8
2020-10-10,209,2,4,Email,8,512,1749.82,450
2020-10-10,627,27,5,Affiliate,102,4324,14680.62,3098.15
2020-10-10,13268,42,6,Direct,149,7039,20962.6,6087.75
2020-10-10,1675,58,7,Session Refresh,210,8794,23933.09,9800.5
2020-10-10,2091,2,9,Referring Domain,8,322,1400.64,0
2020-10-11,15752,27,1,Paid Search,93,4499,15144.23,1790.8
2020-10-11,574,0,16,Paid Social,0,0,0,0
2020-10-11,112,0,17,Email Commerce,0,0,0,0
2020-10-11,27375,68,2,Organic Search,255,10964,37289.98,6873.9
2020-10-11,2977,2,3,Display,8,323,1004.18,376.2
2020-10-11,208,4,4,Email,16,959,2748.24,1300.4
2020-10-11,661,32,5,Affiliate,120,4560,15847.2,1935
2020-10-11,13694,33,6,Direct,123,5712,17095.03,5287
2020-10-11,1591,53,7,Session Refresh,206,8931,26332.94,10029.1
2020-10-11,2121,8,9,Referring Domain,33,1357,5244.67,782.4
2020-10-12,20670,51,1,Paid Search,196,8292,29057.97,3945.4
2020-10-12,577,0,16,Paid Social,0,0,0,0
2020-10-12,727,6,17,Email Commerce,16,988,2304.83,622.55
2020-10-12,38533,163,2,Organic Search,592,27189,85332.97,19622.4
2020-10-12,2981,4,3,Display,16,742,2766.43,421.2
2020-10-12,284,3,4,Email,10,359,959.11,387.8
2020-10-12,1082,60,5,Affiliate,221,9331,32245.28,4044.1
2020-10-12,15687,78,6,Direct,297,13256,41887.15,11963.6
2020-10-12,1988,74,7,Session Refresh,273,12096,34500.52,13744.4
2020-10-12,2469,3,9,Referring Domain,12,379,1488.88,142.4
2020-10-13,18693,54,1,Paid Search,199,8131,27295.92,4548.9
2020-10-13,565,0,16,Paid Social,0,0,0,0
2020-10-13,539,14,17,Email Commerce,53,2779,7699.84,3441.9
2020-10-13,36247,157,2,Organic Search,574,26464,85453.57,18729.05
2020-10-13,3022,3,3,Display,12,565,1956.51,412.8
2020-10-13,252,4,4,Email,16,553,1428.85,894.6
2020-10-13,950,48,5,Affiliate,175,8117,26322.15,5247.5
2020-10-13,14759,61,6,Direct,230,10698,31244.93,12336.2
2020-10-13,1768,77,7,Session Refresh,299,13068,37819.48,15189.35
2020-10-13,2376,3,9,Referring Domain,10,469,1456.05,174
2020-10-14,15849,55,1,Paid Search,204,8718,28743.22,6229.2
2020-10-14,506,0,16,Paid Social,0,0,0,0
2020-10-14,502,8,17,Email Commerce,27,1451,3410.09,1744.6
2020-10-14,34465,142,2,Organic Search,513,22299,73932.04,12601.6
2020-10-14,2871,1,3,Display,4,121,521.88,0
2020-10-14,202,2,4,Email,8,331,1016.75,389.8
2020-10-14,924,36,5,Affiliate,124,5727,17281.23,3145.55
2020-10-14,15049,73,6,Direct,274,12742,37468.77,13251
2020-10-14,1760,77,7,Session Refresh,290,12308,35075.13,14630.8
2020-10-14,2315,4,9,Referring Domain,16,929,2520.65,386.3
2020-10-15,16490,48,1,Paid Search,183,8227,28779.4,5468.35
2020-10-15,566,0,16,Paid Social,0,0,0,0
2020-10-15,530,5,17,Email Commerce,17,909,2546.52,788.55
2020-10-15,34336,149,2,Organic Search,547,23541,75389.86,18040.9
2020-10-15,2639,5,3,Display,20,776,2495.46,813.6
2020-10-15,202,2,4,Email,4,630,745.75,567
2020-10-15,911,50,5,Affiliate,194,8125,26316.86,6556.3
2020-10-15,14725,67,6,Direct,251,11032,30829.63,12467.1
2020-10-15,1780,88,7,Session Refresh,338,14773,42208,17894.5
2020-10-15,2269,11,9,Referring Domain,43,1946,5951.51,1602.05
2020-10-16,15258,46,1,Paid Search,175,6916,23825.24,3896.6
2020-10-16,529,0,16,Paid Social,0,0,0,0
2020-10-16,549,8,17,Email Commerce,29,1300,3294.42,1631.4
2020-10-16,33509,148,2,Organic Search,504,22809,69676.99,14505.6
2020-10-16,2636,7,3,Display,24,1166,3516.89,819
2020-10-16,211,4,4,Email,11,816,1684.85,885.55
2020-10-16,983,52,5,Affiliate,203,7993,27732.28,5561.7
2020-10-16,15072,76,6,Direct,274,13202,39688.76,10905.15
2020-10-16,1631,80,7,Session Refresh,299,13550,37369.06,16602.65
2020-10-16,2252,8,9,Referring Domain,27,1090,3601.01,440
2020-10-17,15779,27,1,Paid Search,94,4435,14556.7,2482.85
2020-10-17,529,0,16,Paid Social,0,0,0,0
2020-10-17,356,4,17,Email Commerce,11,513,1046.85,585.15
2020-10-17,29841,87,2,Organic Search,306,13380,42833.89,6984.2
2020-10-17,2315,2,3,Display,8,500,1665.79,467.6
2020-10-17,184,1,4,Email,4,171,518.3,205.2
2020-10-17,862,43,5,Affiliate,160,6558,22492.63,3426.15
2020-10-17,13440,47,6,Direct,173,7800,22882.97,7137
2020-10-17,1416,46,7,Session Refresh,169,7595,20944.13,8566.4
2020-10-17,1957,4,9,Referring Domain,16,524,1844.33,370.8
2020-10-18,15780,21,1,Paid Search,81,3544,12152.36,2613.6
2020-10-18,587,0,16,Paid Social,0,0,0,0
2020-10-18,130,3,17,Email Commerce,12,392,1327.28,312.6
2020-10-18,28379,79,2,Organic Search,293,12082,41056.79,6776.35
2020-10-18,2398,2,3,Display,8,309,1328.99,0
2020-10-18,168,0,4,Email,0,0,0,0
2020-10-18,791,45,5,Affiliate,160,6636,20621.76,3796.55
2020-10-18,13194,36,6,Direct,134,6114,18451.85,5258.2
2020-10-18,1327,58,7,Session Refresh,214,10609,28076.59,12152.95
2020-10-18,1903,3,9,Referring Domain,12,415,1667.25,118.8
2020-10-19,18560,51,1,Paid Search,182,7904,24480.99,5972.9
2020-10-19,533,0,16,Paid Social,0,0,0,0
2020-10-19,730,10,17,Email Commerce,35,1654,4306.35,1961.55
2020-10-19,39734,154,2,Organic Search,555,25716,78242.42,20484.2
2020-10-19,2834,9,3,Display,29,1567,4312.97,884.2
2020-10-19,258,2,4,Email,8,381,969.91,618.2
2020-10-19,1298,72,5,Affiliate,259,10887,34673.06,7493.1
2020-10-19,15746,69,6,Direct,259,11754,33773.48,12255.1
2020-10-19,1753,93,7,Session Refresh,356,15576,44620.47,17932.95
2020-10-19,2585,10,9,Referring Domain,38,1437,4840.54,940.7
2020-10-20,19641,43,1,Paid Search,155,6565,22190.48,3782.45
2020-10-20,458,0,16,Paid Social,0,0,0,0
2020-10-20,569,9,17,Email Commerce,34,1447,4029.96,1994.5
2020-10-20,39537,142,2,Organic Search,521,23512,72362.4,21226
2020-10-20,2850,5,3,Display,19,804,2820.51,493.95
2020-10-20,284,2,4,Email,8,305,830.72,457.2
2020-10-20,1421,72,5,Affiliate,264,11389,37063.11,6613.2
2020-10-20,15352,74,6,Direct,294,12378,37072.12,14880.4
2020-10-20,1667,94,7,Session Refresh,357,16246,45137.31,20040.1
2020-10-20,2988,4,9,Referring Domain,16,519,1775.16,465.6
2020-10-21,18532,53,1,Paid Search,206,8140,28908.39,5037.7
2020-10-21,999,0,16,Paid Social,0,0,0,0
2020-10-21,534,6,17,Email Commerce,24,1102,3331.45,1311.8
2020-10-21,37571,130,2,Organic Search,475,20359,65173.65,14795.05
2020-10-21,2642,6,3,Display,22,974,2463.81,1196.2
2020-10-21,220,1,4,Email,4,219,609.26,306.6
2020-10-21,1409,77,5,Affiliate,276,12502,40451.26,7911.55
2020-10-21,15307,57,6,Direct,218,9327,27908.46,10078.75
2020-10-21,1647,93,7,Session Refresh,358,15281,42681.29,19019.05
2020-10-21,2451,6,9,Referring Domain,22,871,2909.53,612.4
2020-10-22,18013,41,1,Paid Search,141,6395,20528.41,3796.45
2020-10-22,760,0,16,Paid Social,0,0,0,0
2020-10-22,487,5,17,Email Commerce,16,767,2100.97,598.2
2020-10-22,35718,127,2,Organic Search,459,20781,64392.09,15836.45
2020-10-22,3063,3,3,Display,12,531,2029.03,237.8
2020-10-22,237,4,4,Email,11,841,1905.21,898.1
2020-10-22,1296,64,5,Affiliate,230,9859,31662.83,5808.2
2020-10-22,15555,68,6,Direct,253,11621,34063.81,11621.2
2020-10-22,2063,77,7,Session Refresh,286,13292,36149.01,15434.25
2020-10-22,2538,9,9,Referring Domain,36,1477,5262.4,969.2
2020-10-23,17436,49,1,Paid Search,160,7613,23475.44,2891.15
2020-10-23,715,0,16,Paid Social,0,0,0,0
2020-10-23,493,6,17,Email Commerce,21,1158,3143.59,1219.2
2020-10-23,35345,123,2,Organic Search,458,20130,65677.74,14434.85
2020-10-23,2892,3,3,Display,12,476,1843.6,216
2020-10-23,211,2,4,Email,8,184,636.37,156.6
2020-10-23,1597,63,5,Affiliate,242,10551,35577.9,7593.85
2020-10-23,15820,62,6,Direct,228,10273,28972.01,10448.25
2020-10-23,1627,71,7,Session Refresh,271,11413,31982.89,13658.8
2020-10-23,2446,7,9,Referring Domain,25,1056,2964.1,943.2
2020-10-24,16747,36,1,Paid Search,127,5782,17647.44,4435.5
2020-10-24,768,0,16,Paid Social,0,0,0,0
2020-10-24,332,5,17,Email Commerce,10,670,840.07,437.1
2020-10-24,31725,101,2,Organic Search,368,15675,49899,11052.7
2020-10-24,2693,5,3,Display,20,757,2492.92,719.6
2020-10-24,213,0,4,Email,0,0,0,0
2020-10-24,1238,40,5,Affiliate,151,7072,23213.83,4811.35
2020-10-24,18801,43,6,Direct,165,7216,21919.18,7029.95
2020-10-24,1401,46,7,Session Refresh,177,7741,21919.14,8686.25
2020-10-24,5286,4,9,Referring Domain,16,810,3101.83,374.8
2020-10-25,16276,24,1,Paid Search,92,3486,11832.85,2638.3
2020-10-25,878,0,16,Paid Social,0,0,0,0
2020-10-25,100,1,17,Email Commerce,2,149,331.28,0
2020-10-25,30133,100,2,Organic Search,350,14756,46422.19,9755.7
2020-10-25,2516,4,3,Display,16,656,2075.89,727.8
2020-10-25,203,1,4,Email,4,91,262.44,127.4
2020-10-25,1075,43,5,Affiliate,157,6549,20902.39,4239.75
2020-10-25,14811,36,6,Direct,133,6038,17904.05,5896.5
2020-10-25,1397,61,7,Session Refresh,227,9616,26248.25,10908.4
2020-10-25,2326,4,9,Referring Domain,16,557,2053.41,310.8
2020-10-26,20247,65,1,Paid Search,231,10878,33596.02,8071
2020-10-26,873,0,16,Paid Social,0,0,0,0
2020-10-26,794,14,17,Email Commerce,56,2936,7934.9,3518.9
2020-10-26,42646,169,2,Organic Search,626,28477,91528.94,21081.85
2020-10-26,3282,8,3,Display,30,1341,4183.71,1182.2
2020-10-26,1378,17,4,Email,66,2674,8838.12,2265.4
2020-10-26,1832,87,5,Affiliate,321,13780,46006.68,8432.3
2020-10-26,18800,95,6,Direct,358,15650,44457.83,17359.75
